"","ZIP.CODE","RESIDENTIAL.UNITS","COMMERCIAL.UNITS","LAND.SQUARE.FEET","GROSS.SQUARE.FEET","YEAR.BUILT","SALE.PRICE"
"11151",11362,0,0,0,0,1952,12.1172414318236
"11152",11004,0,0,0,0,1948,12.1112123645062
"11153",11426,0,0,0,0,1948,12.1007121298723
"11155",11357,0,0,0,0,1952,11.9511803959014
"11156",11367,0,0,0,0,1950,11.8130300574206
"11157",11357,0,0,0,0,1928,11.805595078933
"11158",11357,0,0,0,0,1951,11.7943379244084
"11159",11358,0,0,0,0,1952,11.5129254649702
"11160",11373,1,0,7.43897159239586,7.66199755890189,1940,10.8197782844103
"11162",11362,1,0,9.01444713515213,8.13241267450091,1960,13.6933429239901
"11163",11375,1,0,8.05547514175727,7.83834331555712,1925,13.6309865776151
"11164",11360,3,0,7.67089483136212,8.39412119382624,1975,13.610943392223
"11165",11362,1,0,8.47657950853094,7.6980291702728,1945,13.5747120714113
"11166",11375,1,0,7.96589273508453,7.49886973397693,1930,13.4588356140255
"11167",11362,1,0,8.45126704130007,7.350516171834,1935,13.4516671245469
"11168",11432,1,0,9.08579703690158,7.68570306123455,1935,13.4224679698547
"11169",11361,2,0,8.29429960885724,7.64444076155657,1920,13.3455069287185
"11171",11362,1,0,8.69968140098951,7.64156444126097,1950,13.3293775467887
"11172",11373,3,0,6.79682371827486,7.53155238140729,2002,13.3144025647115
"11173",11373,3,0,6.79682371827486,7.53155238140729,2002,13.3144025647115
"11174",11427,1,0,8.47657950853094,7.43661726523423,1955,13.2707833825226
"11175",11366,2,0,7.94555542825349,7.52240023138712,1955,13.2673291476545
"11176",11361,1,0,8.29429960885724,7.3362856600213,1940,13.2533916398107
"11178",11419,2,0,8.22389538017882,8.02617019494643,1915,13.2085410736454
"11179",11362,1,0,8.69968140098951,7.00215595440362,1950,13.1900220258781
"11180",11365,1,0,8.31532177537757,7.17395831975679,1952,13.1806322855283
"11181",11413,2,0,8.69968140098951,8.22924441673591,1967,13.1557014370148
"11182",11367,1,0,8.29429960885724,7.59085212368858,1945,13.1323137082575
"11183",11357,1,0,8.21635833238616,7.08757370555797,1950,13.1021606700868
"11184",11365,1,0,8.29429960885724,7.10002716662926,1955,13.0815413828841
"11185",11356,2,0,7.82444593087762,7.75833346749091,1920,13.0497926845695
"11186",11375,2,0,7.77317368048254,7.15539630189673,1925,12.9945300058944
"11187",11104,1,0,7.4121603349452,7.1777824161952,1925,12.9876884740777
"11188",11373,1,0,7.61923341622681,6.84481547920826,1950,12.9715404876697
"11189",11358,2,0,7.60140233458373,7.25063551189868,1940,12.9598444479066
"11190",11365,1,0,7.44658509915773,7.56320059235807,1945,12.9432367115069
"11191",11356,2,0,7.82444593087762,7.81439963380449,2004,12.9372378932776
"11192",11418,1,0,8.14844566624324,7.53422832627409,1915,12.9287786283317
"11193",11373,2,0,7.54009032014532,7.59034694560257,1950,12.9287786283317
"11194",11377,3,0,7.55013534248843,7.614312146452,1940,12.9239124386805
"11195",11354,1,0,7.82444593087762,7.01301578963963,1935,12.8992198260901
"11196",11416,3,0,7.9728107841214,8.09132127353041,1980,12.8713346226006
"11197",11419,1,0,7.98718474823347,7.28961052145117,1910,12.8479265317026
"11199",11354,2,0,7.63482067774554,7.55642796944025,1960,12.8212582846204
"11200",11366,1,0,7.84109976542212,7.35819375273303,1930,12.7938593104323
"11201",11412,2,0,8.00670084544037,7.350516171834,1925,12.7938593104323
"11202",11413,1,0,8.29429960885724,7.23056315340929,1940,12.7656884334656
"11203",11367,2,0,7.60140233458373,7.26961674960817,1950,12.7541940540399
"11204",11411,1,0,8.41205487329293,7.22693601849329,1935,12.7367008965923
"11205",11432,2,0,7.49609734517596,7.15851399732932,1920,12.7301678378552
"11206",11691,1,0,8.83579236650274,7.31055015853442,1950,12.7068479334427
"11207",11373,1,0,7.9043348420851,7.45066079621154,1945,12.7068479334427
"11208",11691,2,0,7.95542508891267,7.65586401761606,1950,12.7068479334427
"11209",11420,2,0,7.72665366484764,7.37838371299671,1930,12.7007688873663
"11210",11361,1,0,7.52886925664225,7.32712329225929,1959,12.6915804613119
"11211",11357,1,0,7.71912984090673,7.16472037877186,1930,12.6115377536383
"11212",11357,1,0,8.26770566476243,6.95749737087695,1950,12.6115377536383
"11213",11422,1,0,8.00670084544037,7.27309259599952,1965,12.6115377536383
"11214",11435,2,0,7.56734567601324,7.03790596344718,1910,12.5810785461536
"11215",11373,1,0,6.90675477864855,6.67582322163485,1925,12.5741819670946
"11216",11429,1,0,8.22977775008189,7.03614849375054,1930,12.550218932588
"11217",11422,2,0,8.29429960885724,7.94058382710424,1955,12.4874851049684
"11218",11416,2,0,7.49609734517596,7.12608727329912,1920,12.4874851049684
"11219",11436,2,0,7.86365126544865,6.94793706861497,1930,12.4684369099977
"11220",11416,1,0,7.4121603349452,7.02553831463852,1910,12.4547669776884
"11221",11433,0,0,0,0,0,12.4292161968444
"11223",11412,2,0,7.86365126544865,7.35819375273303,1925,12.3458345879053
"11224",11434,1,0,8.00670084544037,6.92362862813843,1930,12.3238512367322
"11225",11004,0,0,0,0,1948,12.2899541295109
"11226",11419,1,0,7.82444593087762,7.19368581839511,1920,12.2586650956493
"11227",11420,1,0,7.18992217074581,6.84268328223842,1935,12.2404740722475
"11228",11434,1,0,7.55013534248843,7.13966033596492,1925,12.2110601870412
"11229",11411,1,0,7.78364059622125,7.51588908521513,1950,12.2060726455302
"11230",11423,1,0,7.49609734517596,7.42892719480227,1950,12.1281111040605
"11231",11433,1,0,7.82444593087762,7.23056315340929,1940,12.0137007528827
"11232",11432,0,0,0,0,1947,12.0076217068063
"11233",11434,1,0,7.69666708152646,7.4121603349452,1940,11.982929094216
"11234",11385,2,0,7.70436116791031,7.88720858581393,1965,11.982929094216
"11235",11373,2,0,7.82444593087762,7.92371033396924,1925,11.982929094216
"11236",11004,0,0,0,0,1948,11.7943379244084
"11237",11362,0,0,0,0,1952,11.7943379244084
"11238",11692,1,0,7.60140233458373,6.64509096950564,1940,11.6826682395573
"11239",11361,0,0,0,0,1950,11.5617156291397
"11240",11385,3,0,7.37838371299671,8.10198073185319,1910,11.5129254649702
"11241",11374,0,0,0,0,1920,11.4876076569859
"11242",11420,2,0,7.64444076155657,7.43661726523423,1915,11.413105129688
"11243",11356,2,0,8.08671792030391,7.53101633207792,1989,10.8197782844103
"11244",11377,4,0,8.83550145740978,8.10198073185319,1965,13.5476311128087
"11245",11377,3,0,7.60140233458373,8.41648848729461,2002,13.5324909327267
"11246",11365,3,0,7.60140233458373,8.1318247850072,2002,13.5188859533263
"11247",11365,0,0,0,0,0,13.4588356140255
"11248",11368,3,0,7.93773177526011,8.19726337141434,2002,13.3731220957515
"11249",11105,2,0,7.80098207125774,7.64060382639363,1925,13.3046849341983
"11250",11377,3,0,7.60140233458373,7.47363710849621,1925,13.2861814626337
"11251",11373,4,0,7.82444593087762,8.04334217044161,1931,13.279367126214
"11252",11361,1,0,8.34307787116938,7.24064969425547,1950,13.2392571288758
"11253",11432,1,0,8.3986348552921,7.37838371299671,1940,13.2356920627113
"11254",11420,2,0,8.29429960885724,8.02975852044082,1935,13.2176735572087
"11255",11426,1,0,8.58634605010455,7.61529833982581,1945,13.2085410736454
"11256",11368,3,0,6.90173720665657,8.2398574110186,2001,13.1987186795621
"11257",11369,2,0,7.74543561027438,7.49609734517596,1999,13.1711535415738
"11258",11378,3,0,7.55747290161475,7.87587915949631,1960,13.1711535415738
"11259",11419,2,0,7.93415523353632,7.5522372875608,1920,13.1323137082575
"11260",11368,3,0,7.22402480828583,7.85360481309784,2001,13.1303990050956
"11261",11379,2,0,8.1318247850072,7.61332497954064,1935,13.1221633574017
"11262",11433,3,0,7.75147531802146,8.1318247850072,2000,13.1153387624674
"11263",11378,2,0,7.82444593087762,7.61381868480863,1925,13.100117768457
"11264",11354,2,1,8.50734485536142,8.83651926920248,2005,13.0919041699196
"11265",11358,2,0,8.04109100370863,7.7848892956551,1960,13.0794558763931
"11266",11358,1,0,8.31409733540581,7.24779258176785,1950,13.0710700830168
"11267",11357,1,0,8.18283871076603,7.15539630189673,1935,13.0604879736862
"11268",11426,2,0,8.20248244657654,7.64060382639363,1950,13.0508673756993
"11269",11421,2,0,7.53955882930103,7.91971976092457,1955,13.0497926845695
"11270",11355,1,0,7.81156848934518,7.36264527041782,1940,12.9933929961074
"11271",11432,0,0,8.04750951098142,0,0,12.9922546920573
"11272",11385,4,0,7.71912984090673,8.00670084544037,1930,12.9807998130825
"11273",11364,1,0,8.29429960885724,7.49609734517596,1950,12.9715404876697
"11274",11364,1,0,8.29429960885724,7.99867136101578,1945,12.9692121979102
"11276",11385,3,0,7.49609734517596,8.12710918534638,1910,12.9598444479066
"11277",11375,1,0,7.71556953452021,7.07749805356923,1920,12.9360337992128
"11278",11004,3,0,7.60140233458373,7.89394513823596,1965,12.9239124386805
"11279",11377,1,0,7.99967857949945,7.02464903045364,1940,12.8992198260901
"11280",11416,2,0,8.5173931714189,7.32184971378836,1920,12.8992198260901
"11281",11417,2,0,7.69666708152646,7.39817409297047,1920,12.8992198260901
"11282",11417,2,0,7.73543335249969,7.60539236481493,1925,12.8886643121506
"11283",11363,1,0,7.60887062919126,6.92853781816467,1925,12.863592648447
"11284",11367,1,0,7.49609734517596,7.16780918431644,1950,12.8609986132699
"11285",11435,0,0,0,0,0,12.8479265317026
"11286",11102,1,0,7.77022320415879,7.09090982207998,1940,12.8212582846204
"11287",11368,2,0,7.83122021460429,6.96885037834195,1910,12.8212582846204
"11288",11416,2,0,7.60140233458373,8.01334318138667,1935,12.8158382171511
"11289",11369,1,0,7.55013534248843,7.51261754467451,1940,12.8118629348719
"11290",11365,1,0,7.86365126544865,6.7990558620588,1950,12.7938593104323
"11291",11435,1,0,8.29429960885724,7.38894609761844,1901,12.7910776674704
"11292",11355,1,0,7.60140233458373,7.32712329225929,1925,12.7882882653828
"11293",11385,2,0,7.89319886954461,7.25063551189868,1925,12.7656884334656
"11294",11428,1,0,8.07433769408951,7.08086789669078,1920,12.7367008965923
"11296",11416,1,0,7.83280751652486,7.59135704669855,1920,12.7278382093345
"11297",11428,1,0,7.91971976092457,7.10414409298753,1920,12.7068479334427
"11298",11412,1,0,8.29429960885724,7.27309259599952,1930,12.6760762747759
"11299",11411,1,0,8.29429960885724,7.05961762829138,1945,12.6603279178078
"11300",11434,2,0,8.2445967563825,7.73061406606374,2005,12.6603279178078
"11301",11412,2,0,8.03947991910045,7.32712329225929,1920,12.6603279178078
"11302",11422,1,0,8.56617381363786,6.89669433162271,1965,12.6280670555895
"11303",11434,1,0,8.17413934342947,7.32974968904151,1930,12.6115377536383
"11304",11433,2,0,8.69968140098951,7.41697962138115,1965,12.6115377536383
"11305",11429,1,0,7.86365126544865,7.22183582528845,1930,12.5733165408181
"11306",11436,1,0,8.29429960885724,7.47250074473756,1925,12.5061772379805
"11307",11433,1,0,7.9728107841214,7.14598446771439,1930,12.4874851049684
"11308",11419,2,0,7.82444593087762,7.1800698743028,1920,12.4760997827432
"11309",11434,2,0,7.61874237767041,7.72885582385254,1925,12.461017143794
"11310",11422,1,0,8.29429960885724,6.87212810133899,1945,12.4450895460007
"11311",11693,1,0,7.78322401633604,7.7367436824535,1920,12.4292161968444
"11312",11691,1,0,7.50988306115491,6.98564181763921,1940,12.3883942023241
"11313",11413,2,0,8.29429960885724,7.97693875695943,1945,12.3458345879053
"11314",11692,1,0,8.29429960885724,7.25841215059531,1930,12.3238556811866
"11318",11434,1,0,7.92153563213355,7.03966034986208,1945,12.1999690564697
"11319",11435,1,0,7.49609734517596,7.53636393840451,1930,12.1589810379963
"11320",11420,2,0,7.73017479524622,6.96413561241824,1920,12.1563990912866
"11321",11420,2,0,7.73017479524622,6.96413561241824,1920,12.1523975695831
"11322",11421,1,0,7.82444593087762,6.880384082186,1920,12.1007121298723
"11323",11435,1,0,7.24494154633701,7.15539630189673,1925,12.0782392740203
"11324",11436,1,0,7.37838371299671,6.93244789157251,1930,12.0435537160324
"11326",11429,1,0,8.1318247850072,6.51174532964473,1935,11.9183905730784
"11328",11361,0,0,0,0,1950,11.8601468646369
"11329",11004,0,0,0,0,1948,11.8277362048103
"11330",11436,1,0,7.37838371299671,7.27724772663148,1930,11.7752897294377
"11331",11372,0,0,0,0,1920,11.4403547721354
"11333",11370,4,0,7.66902828858968,8.00670084544037,1952,11.2252433925184
"11334",11367,0,0,0,0,1951,11.0960454540468
"11335",11428,1,0,7.93773177526011,7.49609734517596,1940,10.9331069697173
"11336",11693,1,0,7.77359446736019,7.30720231476474,1920,10.1266311038503
"11337",11378,3,0,8.75004942158424,8.3170334764924,1940,13.6819791653398
"11338",11354,3,0,7.57660976697304,7.99598047476376,1965,13.4939269338368
"11339",11362,2,0,9.25922576970599,8.76717339668401,2006,13.4545406897427
"11340",11364,1,0,8.54694614956558,7.49164547360513,1955,13.3046849341983
"11341",11373,2,0,7.60140233458373,7.71244383427499,1910,13.2356920627113
"11342",11375,1,0,8.00670084544037,7.32712329225929,1925,13.2267233927286
"11343",11102,2,0,7.50988306115491,7.80751004221619,1965,13.2085410736454
"11344",11385,3,0,7.69666708152646,8.05356916913454,1965,13.1993244185405
"11345",11366,1,0,8.29429960885724,7.95014988765202,1941,13.1900220258781
"11347",11105,2,0,7.82444593087762,7.77359446736019,1930,13.1223633774043
"11348",11373,2,0,7.82524529143177,7.67089483136212,1930,13.0815413828841
"11349",11361,1,0,8.35890061242164,7.79605797431612,2009,13.0773660114736
"11350",11004,1,0,8.34307787116938,7.00488198971286,1950,13.0710700830168
"11351",11378,2,0,8.03040956213048,7.60140233458373,1930,13.0710700830168
"11352",11362,1,0,7.61134771740362,7.32712329225929,1975,13.0604879736862
"11353",11374,1,0,7.60140233458373,7.67647364638916,1945,13.0604879736862
"11354",11420,2,0,7.71912984090673,7.72001794043224,1935,13.0497926845695
"11355",11375,1,0,7.67647364638916,7.72001794043224,1950,13.0368054890427
"11356",11436,2,0,8.43402895015547,7.54486106865846,1950,12.9692121979102
"11358",11377,2,0,7.21597500265147,7.4713630881871,1930,12.9480099902596
"11359",11385,3,0,7.58018941794454,8.07340296898641,1910,12.9287786283317
"11360",11378,2,0,7.82444593087762,7.62413058566129,1930,12.8992198260901
"11361",11422,2,0,8.99949587624899,7.25063551189868,1950,12.8479265317026
"11362",11103,2,0,7.82444593087762,7.75491027202143,1920,12.8338809847818
"11363",11435,3,0,8.29429960885724,7.82444593087762,1930,12.8076526325646
"11364",11434,2,0,8.29429960885724,7.01481435127554,1950,12.7938593104323
"11365",11433,2,0,7.82444593087762,7.37838371299671,1930,12.7910776674704
"11366",11428,1,0,7.82444593087762,7.1800698743028,1930,12.7837528562814
"11368",11361,1,0,7.87966991460429,6.93244789157251,1954,12.7656884334656
"11369",11377,2,0,7.82444593087762,7.67832635650689,1930,12.7656884334656
"11370",11378,2,0,7.82444593087762,7.25063551189868,1940,12.7656884334656
"11371",11420,1,0,7.63819824428578,6.75110146893676,1925,12.7527479221899
"11372",11355,1,0,7.37838371299671,7.38647084882989,1930,12.6915804613119
"11373",11412,1,0,8.00670084544037,7.84188592898462,1930,12.6760762747759
"11374",11420,1,0,7.62168499872461,7.20414929203594,1925,12.6760762747759
"11375",11385,5,0,7.952615111651,8.23774380389093,1931,12.6760762747759
"11376",11412,1,0,7.90137735379262,7.4079243225596,1920,12.6443275764613
"11377",11420,1,0,8.00670084544037,7.07749805356923,1930,12.6280670555895
"11378",11427,1,0,7.98820359702258,7.05703698169789,1925,12.6115377536383
"11379",11377,1,0,7.82444593087762,6.47389069635227,1920,12.6081988523728
"11380",11413,1,0,8.29429960885724,7.07580886397839,1950,12.5776362019627
"11381",11379,2,0,7.82444593087762,7.60140233458373,1955,12.5776362019627
"11382",11435,1,0,7.54486106865846,6.99668148817654,1930,12.5061772379805
"11383",11004,1,0,8.69968140098951,7.3178761986265,1950,12.4874851049684
"11384",11420,2,0,8.34307787116938,7.68799716639302,1920,12.4874851049684
"11386",11366,1,0,8.25608813381491,7.38770923908104,1921,12.3501729895039
"11387",11421,1,0,7.82444593087762,6.880384082186,1920,12.3458345879053
"11388",11412,2,0,8.29429960885724,7.95331834656043,1950,12.3238556811866
"11389",11412,1,0,7.60140233458373,7.21597500265147,1935,12.2890341662445
"11390",11429,1,0,8.2728260036504,7.04664727784876,1950,12.2876526325226
"11391",11004,0,0,0,0,1948,12.2060726455302
"11392",11412,1,0,7.49609734517596,7.27309259599952,1970,12.1642084414315
"11393",11433,1,0,8.00670084544037,7.08002649992259,1935,12.1018226241564
"11394",11385,6,0,7.82444593087762,8.46083445774685,1930,12.0895388292742
"11395",11433,1,0,7.60140233458373,6.84481547920826,1920,12.0827744291857
"11396",11426,0,0,0,0,1948,11.7752897294377
"11397",11413,2,0,8.29429960885724,8.00936307663004,1995,11.7360690162844
"11398",11365,0,0,0,0,1951,11.5898865061064
"11399",11004,0,0,0,0,1948,11.5327280922664
"11402",11422,0,0,0,0,1950,11.1844213979982
"11403",11355,3,0,7.88645727097769,7.97968130238774,1970,13.5344730282312
"11404",11368,3,0,7.60140233458373,8.22228507387272,1970,13.4371741172444
"11405",11364,1,0,8.29429960885724,7.75833346749091,1950,13.3754540050865
"11406",11001,2,0,8.29429960885724,7.9043348420851,1989,13.3293775467887
"11407",11368,3,0,7.48661331313996,7.71556953452021,2004,13.2621253197795
"11408",11364,1,0,7.85902697975154,7.69666708152646,1970,13.2595132155516
"11409",11414,1,0,8.29429960885724,7.71289096149013,1965,13.2410349071218
"11411",11368,1,0,7.82444593087762,7.9561263512135,1935,13.1711535415738
"11413",11368,2,0,7.76514490293613,7.86057078553866,1925,13.1615840905576
"11414",11361,2,0,8.29429960885724,8.14206328310415,1950,13.1323137082575
"11415",11694,1,0,8.31066090590723,7.60887062919126,1930,13.1203613747337
"11416",11368,3,0,7.60140233458373,7.92768504561578,1915,13.1123130415508
"11418",11374,1,0,7.67832635650689,7.48605261786314,1940,13.0919041699196
"11419",11421,2,0,7.6889133368648,8.06117135969092,1901,13.0919041699196
"11420",11364,1,0,8.2987883944492,7.18311170174328,1940,13.0604879736862
"11421",11105,3,0,7.35308192051543,7.84109976542212,1955,13.0497926845695
"11422",11357,1,0,8.5173931714189,8.18896686364888,2004,13.0389817684653
"11423",11421,3,0,7.650168700845,7.52240023138712,1930,13.0280526979331
"11424",11357,2,0,8.29429960885724,7.46164039220858,1945,13.0170028617465
"11425",11370,3,0,7.75190533307861,7.8811822022271,1940,12.9715404876697
"11426",11379,2,0,7.55118686729615,7.55538194424027,1920,12.9527605930181
"11427",11435,3,0,7.95542508891267,7.78364059622125,1930,12.9372378932776
"11428",11385,1,0,7.55013534248843,7.09090982207998,1940,12.9312028719432
"11431",11105,1,0,7.49609734517596,7.36833968631138,1940,12.9116423460887
"11432",11418,2,0,8.29429960885724,7.41697962138115,1920,12.8992198260901
"11434",11366,1,0,7.82444593087762,7.35819375273303,1930,12.8492414562839
"11435",11356,1,0,7.82444593087762,6.86797440897029,1955,12.8320110763967
"11436",11426,1,0,7.86365126544865,7.18614430452233,1925,12.829333698626
"11437",11379,1,0,7.62217459481762,7.05012252026906,1930,12.8266491332553
"11438",11385,2,0,7.51806418123308,7.75319426988434,1920,12.8234181126738
"11439",11354,1,0,7.8898337513943,7.24850407237061,1935,12.8212582846204
"11440",11385,2,0,7.37023064180708,7.93415523353632,1910,12.7952472357071
"11441",11366,1,0,7.62657020629066,7.43602781635185,2002,12.7938593104323
"11442",11421,2,0,7.37838371299671,7.35819375273303,1930,12.7798730684576
"11443",11369,1,0,7.49886973397693,7.10414409298753,1950,12.7656884334656
"11444",11694,2,0,7.8407064517494,7.70841066725737,2002,12.7656884334656
"11445",11692,2,0,8.29429960885724,7.37838371299671,2003,12.7218858108072
"11446",11421,2,0,7.91059061225648,7.25629723969068,1930,12.663497492569
"11447",11411,1,0,8.29429960885724,7.38087903556412,1930,12.6443275764613
"11448",11417,1,0,7.86365126544865,7.05012252026906,1930,12.6443275764613
"11449",11692,2,0,8.01763715990848,7.67647364638916,1950,12.6443275764613
"11451",11105,2,0,7.60140233458373,7.40306109109009,1953,12.6115377536383
"11452",11419,1,0,7.74196789982069,7.1276936993474,1920,12.6048487654875
"11453",11427,1,0,8.29429960885724,7.49443021503157,1910,12.5776362019627
"11454",11434,1,0,8.29429960885724,7.42595365707754,1935,12.5425448821514
"11455",11379,1,0,7.86710550031674,7.45529848568329,1920,12.5425448821514
"11456",11427,1,0,7.60140233458373,7.16317239084664,1940,12.5299660999445
"11458",11411,1,0,7.69666708152646,7.52671756135271,1940,12.4874851049684
"11459",11419,1,0,7.51207124583547,7.09589322109753,1910,12.4874851049684
"11460",11420,1,0,7.79564653633459,7.43425738213314,1930,12.4799093111599
"11461",11692,2,0,8.00670084544037,7.60190195987517,1997,12.4676134941608
"11462",11412,2,0,8.29429960885724,7.54538974961182,1950,12.4292161968444
"11463",11436,2,0,8.00836557031292,7.26192709270275,1920,12.4292161968444
"11464",11412,1,0,7.60140233458373,7.09090982207998,1935,12.4090134895269
"11465",11413,1,0,8.29429960885724,6.92853781816467,1920,12.3458345879053
"11466",11436,1,0,8.5173931714189,7.13089883029635,1930,12.2060726455302
"11467",11436,1,0,7.61775957660851,6.93828448401696,1925,12.1960223096767
"11468",11434,1,0,8.00670084544037,6.83410873881384,1935,12.1807548375459
"11469",11355,0,0,0,0,1949,11.9511803959014
"11470",11364,0,0,0,0,1950,11.9250351157971
"11471",11360,0,0,0,0,1951,11.7360690162844
"11472",11421,3,0,7.60140233458373,7.64060382639363,1910,11.1562505210315
"11473",11375,1,0,8.5173931714189,7.77946696745832,1940,13.6646876682297
"11474",11363,2,0,8.75194905805861,7.77359446736019,2002,13.6532727654144
"11476",11694,1,0,8.69968140098951,8.29429960885724,2004,13.4765351911249
"11477",11373,3,0,7.79770203551669,8.34236350038058,1970,13.438632906708
"11478",11694,1,0,8.5173931714189,7.69938940625674,1950,13.3653095560147
"11479",11363,1,0,8.6351539890498,7.03085747611612,1955,13.3613802778748
"11480",11691,1,0,8.59359852261864,7.76046702921342,1960,13.3455069287185
"11481",11385,2,0,8.33014046024638,8.3228800217699,1920,13.3374747570213
"11482",11377,2,0,7.49609734517596,7.650168700845,2002,13.1993244185405
"11483",11423,1,0,8.29429960885724,7.37211802833779,1940,13.194684038984
"11484",11364,1,0,8.35066624052092,7.00397413672268,1950,13.1615840905576
"11485",11693,3,0,7.82444593087762,8.18896686364888,2002,13.122263372404
"11486",11368,2,0,7.82444593087762,7.54486106865846,1925,13.1123130415508
"11487",11694,1,0,7.88269220628903,7.32712329225929,1925,13.0919041699196
"11488",11355,1,0,8.24038511551633,7.30586003268401,1920,13.0919041699196
"11489",11356,2,0,7.82444593087762,7.49609734517596,1930,13.0710700830168
"11490",11429,2,0,8.34307787116938,7.95752740223077,1930,12.9945300058944
"11491",11368,8,0,8.06871619271478,8.90598676523643,2009,12.9831013100708
"11492",11436,2,0,8.00670084544037,7.54908271081229,2002,12.9633676459139
"11494",11358,1,0,7.86365126544865,7.19518732017871,1960,12.9480099902596
"11496",11379,1,0,7.57198844937744,7.14440718032114,1935,12.8346813049525
"11497",11378,2,0,7.60140233458373,7.31388683163346,1901,12.8346813049525
"11499",11418,2,0,8.29429960885724,7.23345541862144,1925,12.7713864545802
"11500",11379,1,0,7.59890045687141,7.40306109109009,1950,12.7656884334656
"11501",11428,1,0,7.82444593087762,7.02197642307216,1925,12.7367008965923
"11502",11426,1,0,8.07371464110986,6.7990558620588,1955,12.7098736543592
"11503",11434,1,0,8.29429960885724,7.46221493976819,1920,12.6915804613119
"11504",11434,1,0,8.00670084544037,7.2841348061952,1925,12.6571482648904
"11505",11378,2,0,7.80425138352811,7.24494154633701,1950,12.6571482648904
"11506",11434,2,0,8.00670084544037,7.24208235925696,1925,12.618182296357
"11507",11420,1,0,8.82232217747174,6.63463335786169,1950,12.6115377536383
"11508",11355,8,0,7.60140233458373,8.54110501146255,2002,12.6115377536383
"11509",11429,1,0,7.59186171488993,7.08086789669078,1955,12.6002239937381
"11510",11692,2,0,8.31898612539206,7.51806418123308,2003,12.5741819670946
"11511",11413,2,0,7.75491027202143,7.33367639565768,1960,12.5707157591181
"11512",11433,1,0,7.77527584648686,6.99117688712121,1920,12.5689781392195
"11513",11433,1,0,7.89207842124812,6.92264389147589,1960,12.5425448821514
"11516",11413,2,0,8.43402895015547,7.19818357710194,2005,12.4490188241406
"11517",11434,1,0,7.60140233458373,6.80350525760834,1925,12.4110522262167
"11518",11420,1,0,7.64444076155657,7.15539630189673,1920,12.3842188309136
"11519",11433,2,0,7.82444593087762,7.71467747380093,2006,12.2548628096996
"11520",11691,1,0,8.7937637591133,7.69712131728263,1950,12.2548628096996
"11522",11433,2,0,8.00670084544037,7.39694860262101,1925,12.1807548375459
"11523",11433,1,0,7.82524529143177,7.29369772060144,1915,11.982929094216
"11524",11367,0,0,0,0,1950,11.9447078813958
"11525",11367,0,0,0,0,1949,11.6952470217642
"11526",11426,0,0,0,0,1952,11.6526874073454
"11527",11040,0,0,0,0,1948,11.6262541502772
"11528",11427,0,0,0,0,1949,11.2515607008358
"11530",11412,1,0,8.00670084544037,7.34665516317654,1925,10.2035921449865
"11532",11377,3,0,7.82444593087762,8.22496747891458,2002,13.6472670389317
"11534",11375,1,0,8.69968140098951,8.16365617616843,1935,13.5278284855125
"11536",11375,1,0,7.60140233458373,7.62948991639399,1940,13.3777804892688
"11537",11368,3,0,7.31388683163346,8.23642052726539,2002,13.3603876594078
"11538",11366,1,0,8.29429960885724,7.52779398772144,1935,13.3293775467887
"11539",11361,1,0,8.42244285487043,7.50714107972761,1930,13.3046849341983
"11541",11420,2,0,8.07121853996986,7.87321705486274,1960,13.1711535415738
"11542",11357,1,0,8.37124213593193,7.00033446027523,1950,13.1615840905576
"11543",11373,1,0,7.82444593087762,7.63094658089046,1920,13.122263372404
"11544",11357,1,0,8.28197705886776,7.13807303404435,1925,13.0815413828841
"11545",11416,3,0,7.60140233458373,8.09285102753838,1910,13.0815413828841
"11547",11004,1,0,8.29429960885724,6.99668148817654,1950,13.0280526979331
"11549",11368,2,0,7.82444593087762,7.40306109109009,1925,13.0170028617465
"11550",11364,1,0,8.26384813136891,7.11558212618445,1940,13.0058295611484
"11551",11426,1,0,8.29429960885724,7.29641326877392,1945,12.9908870146159
"11552",11379,1,0,7.49609734517596,7.11069612297883,1935,12.9888319847798
"11553",11691,2,0,7.60140233458373,7.97418866928601,2002,12.9692121979102
"11554",11432,1,0,7.41517510961329,7.40306109109009,1915,12.9598444479066
"11555",11366,1,0,7.60140233458373,7.59135704669855,1946,12.9408415007809
"11556",11420,2,0,8.29429960885724,7.91205688817901,1925,12.9408415007809
"11557",11379,1,0,7.60140233458373,7.18614430452233,1925,12.8992198260901
"11558",11369,2,0,8.26898820950666,7.59538727885397,2000,12.8992198260901
"11560",11693,0,0,8.5173931714189,0,0,12.896716695872
"11561",11369,2,0,8.38389034410182,8.12444685571585,2006,12.8866410438833
"11562",11433,2,0,8.45126704130007,7.53529670244409,1920,12.8739020181058
"11564",11367,1,0,7.49609734517596,7.11069612297883,1950,12.8479265317026
"11565",11416,1,0,7.46794233228585,7.34536484041687,1965,12.8346813049525
"11567",11385,2,0,7.10332206252611,7.78364059622125,1915,12.7798730684576
"11568",11423,1,0,7.9728107841214,7.62119516280984,1920,12.7308011744652
"11569",11421,2,0,7.80751004221619,7.21890970761906,1910,12.7308011744652
"11570",11412,1,0,7.69666708152646,7.50714107972761,1925,12.7248664389453
"11571",11420,1,0,7.82444593087762,7.13966033596492,1925,12.7218858108072
"11572",11412,1,0,8.29429960885724,7.35308192051543,1925,12.6346030265693
"11573",11419,2,0,7.73236922228439,7.97625194374562,1920,12.6115377536383
